bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,Lowest_Queued_Time_(milliseconds),0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,OBPERF_***,1080,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,Peak_Busy_Connection_Count,5,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,Peak_Connection_Count,35,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,Peak_Queued_Requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,Peak_Queued_Time_(milliseconds),0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,Producer_ID_of_the_Oldest_Queued_Request,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_DB_Connection_Pool,ssi_UsageTracking_Connection-Pool,obis1,Request_ID_of_the_Oldest_Queued_Request,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Data_Cache,Oracle-BI-Data-Cache,obis1,Hit_Ratio_as_percent,1221,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Data_Cache,Oracle-BI-Data-Cache,obis1,Hits_per_sec,1221,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Data_Cache,Oracle-BI-Data-Cache,obis1,OBPERF_***,2224,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Data_Cache,Oracle-BI-Data-Cache,obis1,QMiss_per_sec,1003,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Data_Cache,Oracle-BI-Data-Cache,obis1,UMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Disconnected,Oracle-BI-Disconnected,obips1,Download_Data_Count,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Disconnected,Oracle-BI-Disconnected,obips1,Download_Disconnected_Components_Count,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Disconnected,Oracle-BI-Disconnected,obips1,SyncDAD_Count,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Active_Execute_Requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Active_Fetch_Requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Active_File_Handles,409,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Active_Initblock_Executions,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Active_Logins,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Active_Prepare_Requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Avg._Failed_Logins_Elapsed_Time,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Avg._Initblock_Executions_Elapsed_Time,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Avg._Succeeded_Logins_Elapsed_Time,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Avg._query_elapsed_time,43,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Busy_File_Handles,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,File_Handle_Waiters,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Free_File_Handles,1639,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Max._Initblock_Execution_Elapsed_Time,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,Max_File_Handles,2048,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,New_Execute_Requests,46210,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,New_Fetch_Requests,101241,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,New_Initblock_Executions,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,New_Logins,2175,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,New_Prepare_Requests,6967,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,New_Requests,311500,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_General,Oracle-BI-General,obis1,OBPERF_***,2175,2016-06-28 08:37:06
